Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Sampling rate
12.586,-17.101,-8.1159,-10.641,-10.555,1.6149,-12.695,-9.2404,-7.6026,-14.875,-2.0542,
12.594,-5.3376,-6.7819,-6.3977,-5.6225,2.301,-12.192,-11.261,-10.346,-19.146,-5.0343,
12.602,-8.2549,-7.7343,-8.9202,-12.116,1.9778,-12.23,-10.749,-8.6779,-16.222,-3.697,
12.609,-16.332,-9.8579,-13.393,-14.664,-4.2209,-8.0211,-10.647,-7.5048,-13.977,-5.9322,
12.617,-11.519,-9.3768,-11.962,-10.85,-6.571,-12.752,-14.043,-13.084,-22.866,-10.856,
12.625,-4.3037,-6.5658,-6.2507,-7.2409,-5.3392,-10.059,-11.852,-12.147,-24.075,-11.666,
12.633,-1.5346,-6.8669,-4.4637,-3.885,-5.8324,-10.843,-10.203,-9.4883,-15.088,-9.005,
12.641,-11.136,-10.87,-10.162,-10.094,-10.587,-4.5671,-8.8063,-7.6666,-10.883,-7.2382,
12.648,-8.0711,-6.126,-6.2847,-10.686,-6.9389,1.3576,-4.2717,-2.7055,-7.2728,-1.956,
12.656,-5.5816,-3.9412,-7.557,-13.35,-8.1758,1.5169,-3.7468,-1.3827,-9.2329,-1.236,
12.664,-7.4781,-7.0416,-9.4739,-13.966,-9.7528,-4.606,-5.9253,-5.0638,-11.462,-4.8021,
12.672,-9.5392,-6.4621,-10.409,-10.222,-3.6892,-5.2375,-6.3362,-6.2157,-13.817,-4.4867,
12.68,-7.1462,-2.6852,-8.0955,-8.4179,-1.0524,0.43478,-1.2528,-0.58704,-5.3509,3.0189,
12.688,-7.4593,-2.6075,-8.0063,-12.457,-0.0094081,-6.2126,-3.7853,-7.2635,-14.052,-3.0117,
12.695,-3.9523,6.5396,0.95309,-6.4723,9.6591,0.96288,5.4394,1.3625,-7.2031,6.5294,
12.703,6.0517,8.757,4.9942,2.7936,12.415,1.8644,6.827,1.0934,-5.5578,7.0158,
12.711,3.089,1.3276,-0.024249,-1.65,4.9229,-3.7259,-0.2327,-3.9434,-8.8345,0.51156,
12.719,-12.951,-11.193,-12.504,-13.088,-6.7944,-12.437,-10.585,-15.597,-21.262,-10.682,
12.727,-10.438,-12.02,-11.945,-9.981,-9.1419,-8.5589,-12.684,-13.791,-11.782,-12.768,
12.734,-11.992,-13.958,-13.893,-11.942,-12.194,-8.7122,-14.197,-16.386,-16.014,-14.191,
12.742,-6.2233,-9.6596,-9.4163,-7.6528,-8.9373,-10.455,-11.753,-13.354,-15.005,-8.6895,
12.75,-5.386,-4.3487,-7.803,-10.656,-8.0506,-3.7164,-4.3842,-4.6531,-8.5549,0.62298,
12.758,2.0766,1.2394,-3.4802,-8.347,-2.315,1.983,3.7614,1.7758,-4.888,4.7025,
12.766,4.773,4.1922,1.7627,3.0282,5.5647,7.4372,7.452,3.9509,-5.236,7.8893,
12.773,5,1.6755,0.53128,-4.9669,2.1592,1.7601,2.9002,-1.8555,-12.621,4.8012,
12.781,-6.109,-7.2855,-9.8437,-13.296,-7.5573,-2.785,-6.5679,-6.8251,-10.692,-4.6588,
12.789,-7.9498,-5.847,-10.146,-10.364,-3.8821,-5.7336,-5.8036,-8.0184,-14.274,-4.813,
12.797,-1.4857,-1.9218,-3.1907,-1.208,1.067,-6.4372,-3.1795,-4.6638,-6.3281,0.41831,
12.805,6.3936,5.805,3.6446,0.77969,6.2447,9.0521,7.8798,5.2501,-2.8523,8.2761,
12.813,-1.8852,6.4143,1.3683,-3.9742,7.7165,3.998,9.98,4.0921,-3.1755,9.3947,
12.82,8.4775,8.9892,7.7588,5.4884,11.57,0.85655,8.1219,1.0452,-3.4763,9.6492,
12.828,13.316,6.9856,6.8674,9.898,9.0221,-4.0521,0.18349,-5.1838,-9.1498,2.9423,
12.836,-5.9307,-1.4625,-2.9815,-2.1773,3.651,-3.1568,-4.3518,-5.5607,-3.646,-3.609,
12.844,-7.8985,-3.8394,-6.9874,-10.589,-0.010863,-4.2527,-4.5094,-6.1219,-5.7329,-4.8537,
12.852,-8.135,-4.676,-7.3602,-9.1493,-1.6126,-4.8897,-3.8169,-8.1418,-4.8071,-4.8223,
12.859,0.86653,-0.95696,-3.7402,-2.5715,0.30352,-0.17496,0.82198,-4.5808,-0.88374,0.70486,
12.867,-0.87818,-4.1661,-4.8031,-6.4795,-2.9394,-4.2718,-1.4479,-8.5615,-5.6347,-1.2892,
12.875,-8.6927,-10.927,-14.259,-11.731,-9.1921,-4.3649,-4.4754,-11.325,-11.545,-5.831,
12.883,-14.96,-15.076,-20.556,-15.567,-11.702,-5.2995,-7.0683,-12.265,-8.2396,-9.5195,
12.891,-13.459,-18.939,-20.736,-15.968,-17.54,-6.7453,-12.982,-14.989,-9.1799,-16.57,
12.898,-3.3617,-11.144,-11.353,-8.5214,-11.036,-6.3403,-10.926,-13.769,-12.895,-14.019,
12.906,-0.37763,-1.0445,-3.4145,-4.0645,0.37182,-2.7957,-0.81734,-6.8411,-6.733,-2.9345,
12.914,7.7267,5.6532,2.4772,-0.79677,8.2661,5.6939,7.3217,0.4327,2.9319,6.3617,
12.922,-5.7515,1.1426,-7.2651,-9.4591,5.5606,3.6842,6.0949,-1.0801,-0.40164,7.6812,
12.93,-8.3673,-1.9358,-10.192,-11.353,3.4035,-1.6333,3.9777,-3.3763,-2.5637,4.52,
12.938,-6.7198,-1.0946,-7.4486,-12.159,4.0863,-6.8403,-0.55045,-9.3495,-12.179,-2.5403,
12.945,-7.1202,-3.193,-8.2035,-9.1801,1.9014,-7.1562,-4.1684,-12.686,-10.699,-7.5261,
12.953,0.33499,-5.9143,-7.8038,-5.2878,-3.2289,-4.4394,-7.1834,-12.427,-9.3302,-10.618,
12.961,-5.3273,-13.287,-14.737,-15.457,-8.2466,-5.5644,-10.463,-12.711,-12.775,-13.816,
12.969,-16.977,-20.954,-24.492,-18.242,-18.215,-10.262,-13.283,-13.339,-9.3547,-12.843,
12.977,-17.151,-21.512,-26.255,-19.387,-21.502,-5.161,-11.039,-9.239,-5.8531,-8.1865,
12.984,-0.77979,-8.8572,-12.582,-8.4716,-9.8553,-1.4386,-3.1169,-5.2372,-7.4686,-2.6522,
12.992,-0.055421,-1.6512,-8.9437,-11.073,-2.8147,2.1166,0.43693,-4.8911,-6.3303,-2.1961,
13,2.2745,2.2986,-3.4107,-3.4935,2.1649,-0.55775,0.63106,-4.4752,-1.1552,-1.9648,
13.008,0.88726,2.4083,-3.7685,-3.2912,6.0325,-2.409,1.2575,-4.4424,0.85162,0.63117,
13.016,6.6568,7.917,3.1739,5.7362,12.626,4.6112,6.9736,4.5532,9.3548,7.4885,
13.023,-6.1975,1.4591,-7.3239,-14.074,1.5673,1.7309,5.3041,2.6054,9.5704,5.7044,
13.031,-0.62461,5.6382,-3.1156,-4.8305,6.0656,9.832,9.7558,4.3209,8.942,7.9119,
13.039,11.573,13.183,4.1467,7.6693,10.026,11.092,13.301,3.9494,13.228,9.9888,
13.047,12.348,12.402,4.0131,6.6609,8.8426,3.5379,8.9138,0.3786,6.4666,4.584,
13.055,-3.0018,-0.73561,-7.2185,-3.1158,-2.0301,-5.3548,-2.9378,-11.407,-4.953,-8.4854,
13.063,-7.2478,-10.654,-15.049,-4.3133,-8.223,-12.521,-11.912,-20.099,-8.268,-13.989,
13.07,-10.149,-16.858,-22.436,-8.0156,-14.159,-1.9937,-10.596,-14.225,-0.46411,-11.114,
13.078,-23.676,-19.089,-28.107,-15.584,-16.395,-2.3029,-8.6918,-9.7812,-0.1622,-8.1117,
13.086,-12.1,-11.253,-20.513,-9.3467,-7.8572,1.0702,-2.2787,-5.4291,0.91976,-2.9541,
13.094,-0.66555,0.62336,-6.1675,0.9181,6.1817,0.32547,4.2099,-2.9157,6.8993,4.5285,
13.102,-2.1486,-0.031405,-6.982,-4.3772,2.1632,-0.78469,1.9049,-3.467,6.2418,2.2601,
13.109,-3.2096,3.2717,-5.1586,-7.2454,1.3583,4.5863,4.0389,-2.1241,6.6405,2.632,
13.117,5.5037,9.5381,-0.38909,-1.2261,6.3256,9.9127,9.6748,0.39411,6.9915,4.1802,
13.125,2.0854,9.5814,-1.5308,-4.1919,5.9158,9.9022,9.7745,-0.27039,6.5426,4.2085,
13.133,-3.1567,1.4605,-7.7258,-10.875,1.1599,7.8144,6.9692,-0.703,8.616,2.8408,
13.141,-9.5215,-6.9129,-11.824,-6.4701,-0.72751,1.2259,0.5213,-4.8842,8.6672,-0.41349,
13.148,-5.5545,-3.6759,-9.7391,-5.2494,1.7944,7.7466,6.7998,2.6798,16.957,7.026,
13.156,-15.699,-8.4894,-18.873,-15.559,-5.5346,0.61886,4.1967,-1.7259,12.534,8.8181,
13.164,-13.346,-9.329,-17.376,-13.696,-4.9788,-4.2615,0.5733,-7.8947,5.3498,2.5326,
13.172,-11.529,-9.2512,-17.19,-9.1263,-4.9435,-8.5268,-3.4357,-12.127,-0.90949,-1.9481,
13.18,-8.7168,-6.0249,-13.957,-7.7446,-1.6798,-5.7181,-3.3617,-16.112,-7.099,-6.7193,
13.188,-10.697,-5.3492,-13.95,-7.458,-0.98136,-0.53032,-3.5339,-11.075,0.79959,-6.7225,
13.195,-8.7766,-7.477,-14.333,-8.5447,-5.6014,-9.5799,-7.665,-12.47,-1.5083,-10.074,
13.203,-4.5972,-6.5162,-12.375,-4.93,-4.5152,-4.6435,-4.6947,-9.6437,1.3557,-6.8825,
13.211,-4.7271,-10.763,-13.695,-6.2002,-7.0692,-10.563,-9.6158,-15.785,-5.7336,-12.084,
13.219,-3.1361,-7.3072,-12.856,-7.1371,-5.4102,-3.045,-3.5396,-11.148,0.51262,-5.5548,
13.227,-11.421,-7.7676,-13.837,-8.1995,-7.5825,-4.1287,-5.0375,-15.672,-8.2057,-8.2078,
13.234,-12.376,-5.6518,-14.765,-14.307,-7.2164,-13.2,-7.6082,-20.295,-9.7369,-11.792,
13.242,-2.1959,1.2252,-7.0578,-6.3852,-2.936,-1.5075,-1.0415,-11.181,-0.58176,-2.651,
13.25,2.4121,3.5252,-4.4393,-5.2235,2.5905,-5.0166,-0.59409,-12.778,-1.8159,-1.47,
13.258,-2.5887,-1.8829,-7.5366,-7.6375,0.25136,-1.971,-0.60715,-10.753,-0.74569,-2.1741,
13.266,-9.6707,-6.8183,-12.384,-11.545,-2.827,-2.828,-0.37827,-8.2465,0.29995,-0.64295,
13.273,-6.6821,-5.0481,-9.4435,-2.9037,-0.54625,2.9298,2.3169,-3.7712,3.8272,2.2268,
13.281,-2.8466,-3.4425,-8.8139,-5.7018,0.075793,0.95119,0.75381,-5.688,1.4016,0.66566,
13.289,2.1014,-2.3095,-6.74,-3.4853,-2.4032,-1.5001,-0.80256,-7.1925,3.2412,0.55508,
13.297,1.2274,0.75446,-5.7656,-7.2544,-3.262,-0.93412,0.63029,-6.1754,2.5731,4.1165,
13.305,4.6477,7.1678,0.68495,-3.2533,6.0487,-0.45266,5.6651,-1.9964,7.5268,8.9627,
13.313,1.1813,7.1362,2.6003,5.9414,11.235,10.313,9.3146,0.62758,7.9366,7.6194,
13.32,1.756,1.274,-1.9702,4.4978,2.301,1.195,1.5275,-5.1525,0.14203,-1.6445,
13.328,-12.698,-10.094,-15.431,-11.836,-7.4946,-3.9119,-5.4869,-10.538,2.8536,-5.5608,
13.336,-9.7298,-12.263,-16.226,-10.242,-9.5131,-9.0948,-8.6501,-15.306,-1.507,-6.0318,
13.344,-18.652,-15.536,-19.994,-11.579,-13.097,-10.154,-11.475,-17.638,-7.3659,-9.3788,
13.352,-13.012,-13.399,-16.11,-6.4972,-9.7006,-13.765,-12.184,-18.847,-8.2696,-7.6907,
13.359,-16.728,-16.426,-17.15,-7.6683,-9.7982,-10.102,-15.101,-18.748,-3.8545,-10.819,
13.367,-18.494,-17.148,-18.898,-11.321,-11.02,-13.563,-15.555,-20.626,-8.3887,-12.209,
13.375,-6.846,-7.4247,-12.708,-9.1092,-4.5702,-4.2068,-4.1566,-10.052,0.81717,-2.4071,
13.383,-0.3297,-3.5813,-10.67,-3.1768,-0.81472,2.5864,0.4692,-4.5249,3.7004,1.6414,
13.391,-0.65147,-1.4894,-9.9313,-0.65947,-1.4903,5.3221,2.1737,-1.9459,6.0525,2.1552,
13.398,13.021,5.6763,0.99883,12.871,5.5661,12.783,8.4229,2.3586,10.28,5.7756,
13.406,31.357,16.755,13.286,22.797,12.59,25.315,16.91,10.772,17.762,11.155,
13.414,23.406,14.72,10.064,13.663,10.34,23.111,14.72,8.4929,15.822,8.1815,
13.422,31.547,21.096,19.171,22.33,18.213,26.877,22.321,16.603,24.332,17.854,
13.43,41.193,26.311,24.42,29.816,22.427,37.165,27.85,24.403,27.371,22.867,
13.438,50.094,31.051,29.749,33.838,26.745,42.17,30.393,27.924,27.871,26.974,
13.445,46.478,27.679,27.369,31.193,27.126,40.646,29.378,23.992,24.459,22.692,
13.453,41.445,29.241,26.725,32.405,29.946,37.756,29.686,23.914,28.219,23.638,
13.461,40.507,28.856,25.754,33.858,29.272,37.443,27.597,17.922,24.746,18.706,
13.469,41.007,27.634,27.319,36.454,27.757,34.174,25.006,15.909,25.116,17.882,
13.477,43.019,25.207,26.706,34.286,27.284,31.761,24.946,17.936,23.413,19.272,
13.484,46.871,27.079,29.228,36.421,30.683,31.277,25.43,19.917,24.918,22.496,
13.492,41.095,24.69,26.947,34.978,30.671,25.348,23.737,16.793,16.743,26.357,
13.5,36.481,24.245,24.251,30.223,26.534,29.331,25.005,17.898,22.724,29.73,
13.508,34.229,27.481,22.752,28.487,25.682,33.64,28.755,20.722,25.455,32.845,
13.516,35.44,26.477,21.038,26.773,21.074,32.617,26.511,19.171,20.506,27.309,
13.523,32.351,27.02,18.019,17.985,18.697,30.566,27.247,21.345,22.445,29.199,
13.531,25.881,20.68,12.748,12.072,14.585,23.657,19.505,14.033,19.82,22.657,
13.539,14.185,14.609,6.2493,11.853,13.658,25.889,18.537,14.743,20.352,21.516,
13.547,20.163,14.249,8.0057,15.56,10.686,16.274,12.927,5.5575,9.7334,17.461,
13.555,16.414,12.287,5.571,8.3911,10.117,23.764,17.142,12.264,16.78,21.659,
13.563,9.8978,10.685,1.3254,4.9411,11.813,22.046,16.522,13.822,21.151,22.699,
13.57,10.451,7.6678,1.2731,6.2227,5.3175,20.525,13.011,12.184,18.609,17.533,
13.578,1.4448,3.5104,-4.1962,1.8029,-0.68115,12.079,5.7898,3.7416,9.4762,8.6865,
13.586,2.4514,3.3353,-4.5744,2.5835,-1.9057,8.5397,5.4735,1.8722,7.8632,8.4466,
13.594,16.963,11.036,2.2575,9.1951,4.8606,9.2993,7.3752,2.8231,6.757,9.2857,
13.602,11.689,3.9032,-1.2654,5.4187,-2.5688,5.9937,1.9688,-4.172,-0.70318,3.1274,
13.609,4.8834,3.8286,-1.5394,3.9897,0.11356,8.2564,3.6022,1.0044,3.2464,6.8736,
13.617,17.038,12.183,6.3343,13.678,9.6708,7.9617,8.0396,3.3972,5.0295,10.008,
13.625,22.755,17.559,13.893,23.788,15.51,7.1553,11.064,4.7942,4.5696,12.606,
13.633,19.189,17.591,11.966,17.559,14.726,10.131,13.772,4.46,4.0752,13.985,
13.641,13.035,13.3,5.0688,11.265,12.553,9.6206,11.908,5.6322,7.9382,14.524,
13.648,9.2203,10.518,1.4773,5.7002,10.809,10.158,9.6889,3.8088,4.9214,10.377,
13.656,9.7594,10.03,1.6719,5.2739,8.3025,4.5014,8.3172,-0.54088,2.5297,11.679,
13.664,11.165,9.5893,0.76381,4.2713,6.706,7.8311,8.4271,1.7515,6.4202,13.261,
13.672,8.362,7.4204,-1.6601,0.11509,5.708,15.662,11.563,4.7749,7.5718,15.084,
13.68,3.7852,6.6821,-2.2855,1.104,2.6892,12.101,11.775,6.0766,9.4367,16.502,
13.688,3.0948,7.8026,-3.8546,-0.94701,-0.91648,13.718,15.218,10.29,11.33,20.617,
13.695,2.0835,7.0379,-3.8678,4.4143,-1.3199,9.7202,11.818,6.4674,10.551,18.706,
13.703,4.1841,6.4648,-1.1887,4.1327,5.1508,1.9719,6.7578,-1.866,-1.3853,12.39,
13.711,-2.7896,1.4182,-6.781,-0.73518,5.5019,0.55301,0.92503,-5.9812,1.8686,9.0642,
13.719,-5.2841,2.247,-6.1313,-1.3922,5.2471,-0.27859,0.42719,-7.3182,-2.5534,6.7312,
13.727,3.5056,6.0872,-0.12998,8.8186,10.247,-2.3392,1.9668,-7.5535,-5.829,6.8453,
13.734,0.94844,5.4356,-0.10904,2.4726,9.1203,-6.8623,0.54268,-8.7988,-4.5309,7.3711,
13.742,-2.9707,3.0195,-3.0547,0.90822,8.2825,-2.964,1.9995,-5.8547,-1.5383,8.8602,
13.75,4.7541,2.2296,-3.4452,3.1112,4.2643,1.1231,1.6036,-5.5251,-3.4227,6.2837,
13.758,-7.3098,-3.0244,-10.35,-4.0619,-1.5422,-1.5147,-1.1775,-3.3522,-1.2772,6.5534,
13.766,-3.7271,-2.2993,-9.2883,-4.8152,-3.1955,0.63664,2.0739,-1.736,6.3262,10.437,
13.773,-2.8372,0.64496,-7.9163,-4.1615,-1.478,2.2151,4.3784,-0.67603,5.1733,11.98,
13.781,-3.6515,2.7332,-9.2491,-7.5841,-1.2431,1.0691,4.5769,-1.4871,2.7313,11.681,
13.789,-0.88876,4.8835,-4.6725,-0.88563,0.09449,0.95371,6.8428,1.4094,4.2137,13.22,
13.797,0.094757,2.7432,-6.0101,-2.402,-0.48368,5.0299,4.5397,-0.90514,-1.4931,10.116,
13.805,-7.7085,-0.23648,-9.9469,-13.242,-2.3762,3.0013,4.1599,0.50525,1.7911,13.601,
13.813,-1.4143,2.8857,-3.6773,-3.8257,4.6747,2.4254,8.3159,3.9824,7.9602,20.541,
13.82,-6.0882,3.4355,-6.6918,-4.2983,3.9452,6.0996,9.9443,4.7511,11.085,18.784,
13.828,-3.8247,3.639,-6.3812,-5.6358,3.5574,3.9256,6.1811,-0.11067,2.8368,13.39,
13.836,2.5067,4.2978,-2.9035,-1.1446,6.0929,-3.0046,3.0448,-3.6511,1.2461,10.106,
13.844,1.6702,1.6034,-2.5644,-0.04151,3.3386,-4.1564,-1.4139,-9.7195,-6.2167,6.5075,
13.852,-7.452,-4.9566,-10.519,-5.4261,-1.9052,-3.9854,-4.6394,-8.1701,-1.7918,4.1747,
13.859,6.594,-5.6482,-7.1994,-4.6763,-4.3392,-3.9666,-5.7921,-8.7882,-4.5567,1.966,
13.867,-6.4567,-7.8253,-12.802,-6.9573,-5.4296,-8.5468,-7.2841,-13.195,-9.0224,-3.713,
13.875,-10.412,-5.5102,-15.068,-9.7135,-9.3501,-2.4752,-1.5849,-9.6229,-2.9735,3.8516,
13.883,-2.7273,-1.7019,-8.7773,-10.337,-6.1348,2.9244,0.042697,-5.5899,-2.9187,7.1892,
13.891,-11.542,-5.6805,-14.023,-15.049,-9.0626,-11.615,-6.7558,-10.294,-5.2025,2.225,
13.898,-13.536,-5.436,-12.466,-15.73,-6.4714,-7.9627,-5.6353,-9.1168,-3.4958,4.3668,
13.906,-6.56,-4.0872,-10.208,-10.139,-5.1394,-10.213,-7.4471,-12.324,-8.523,0.94621,
13.914,7.8194,5.7496,2.4666,2.9556,2.6693,2.1248,2.5996,-2.7386,-3.8776,8.3563,
13.922,8.5306,12.027,4.9983,0.74618,9.9754,14.313,13.624,9.9703,11.064,18.869,
13.93,2.1878,7.1239,-0.83208,-1.1086,4.3902,10.525,10.241,7.8721,11.539,14.823,
13.938,0.67005,2.9182,-5.1108,-4.9303,-0.60306,0.48621,5.4906,1.8518,1.7091,9.1831,
13.945,0.02787,2.1332,-6.3201,-3.8643,-3.2398,4.8228,6.1904,3.0008,5.7561,9.5958,
13.953,0.30211,-1.2192,-8.1627,-6.4116,-7.8816,2.6738,1.7531,-2.4271,-0.0078327,4.0895,
13.961,-3.2316,-3.7615,-10.284,-1.5942,-12.56,-5.4476,-3.6047,-7.6428,-1.6777,-0.49858,
13.969,-5.0541,-3.528,-10.662,-8.539,-10.708,-1.5805,-1.5404,-5.0506,0.60827,4.1418,
13.977,-13.164,-4.4575,-12.519,-9.7991,-5.9652,-2.6519,-1.1679,-4.8882,1.1608,5.6,
13.984,-14.935,-6.4766,-12.772,-3.9321,-5.8318,-7.8634,-5.2709,-6.6659,-0.16773,5.8276,
13.992,-8.0693,-3.8615,-6.3387,2.2497,1.1225,-6.8614,-3.4071,-6.7617,-3.7602,5.3669,
14,-16.596,-8.2314,-11.095,-3.582,-1.5271,-8.499,-6.2134,-9.8789,-4.5869,0.33654,
14.008,-10.78,-7.0064,-7.5579,-1.3937,1.1336,-10.781,-8.1476,-10.971,-5.4412,0.76074,
14.016,-13.567,-10.567,-10.739,-3.3528,-0.30163,-19.152,-14.063,-18.72,-11.972,-5.9104,
14.023,-13.08,-11.551,-10.203,-0.11528,-4.4059,-17.417,-13.122,-16.755,-10.396,-4.0649,
14.031,-0.48315,-7.2349,-6.0886,-0.99104,-4.4676,-2.8028,-4.9317,-7.8215,-6.6107,0.67702,
14.039,-5.9508,-7.162,-10.676,-7.3291,-5.8643,-3.064,-1.828,-2.3983,-0.37338,5.2806,
14.047,-11.194,-9.2369,-17.571,-15.151,-11.405,-0.15375,-0.37715,-2.1346,-3.3427,3.4575,
14.055,-7.7429,-5.6276,-15.022,-9.325,-10.427,7.4389,3.5722,2.3634,5.362,6.3824,
14.063,1.1621,0.28752,-9.0094,-7.6369,-3.8226,5.2517,4.6693,3.0978,4.0816,5.7489,
14.07,-4.5975,2.343,-6.9415,-7.2367,-0.80885,-0.16967,4.201,-0.87901,1.4911,5.1237,
14.078,1.2893,3.8914,-3.363,-0.99857,1.7373,3.0788,4.0346,-0.24842,0.32776,5.9095,
14.086,-2.0455,1.6101,-3.6028,-0.097912,2.5761,-3.9266,0.54461,-2.6433,1.5545,6.5225,
14.094,-4.5675,-0.39089,-3.3971,-2.873,1.3351,-2.6539,-1.3931,-3.3326,-2.632,3.0326,
14.102,4.8859,0.88038,0.78263,1.1735,2.9584,4.1155,3.8193,1.6504,2.4186,6.3494,
14.109,-3.6868,-0.09894,-2.8553,0.32301,3.4801,6.6675,5.5921,4.2177,8.528,8.8551,
14.117,5.7856,2.7789,1.4417,6.2394,4.3467,4.5605,4.8914,1.5514,3.7336,7.3804,
14.125,-2.5888,-2.6746,-2.7106,0.73439,2.8099,-5.4483,-1.5382,-7.7586,-2.9058,1.0065,
14.133,-4.0845,-4.2552,-3.6866,-2.3367,0.62152,-2.3336,-3.5023,-5.046,1.2421,3.5745,
14.141,-0.21175,-7.7763,-3.3794,-0.08972,-3.257,-10.903,-9.589,-13.558,-9.5452,-5.4241,
14.148,5.0758,-4.5358,-2.1789,3.6878,-3.9695,-5.1601,-3.1663,-8.131,-4.2237,-1.1435,
14.156,-1.8498,-4.6454,-7.2404,-3.9853,-7.6742,6.9433,1.3353,-0.2062,6.2008,3.6768,
14.164,0.098732,-1.9726,-5.6868,-6.5955,-6.7118,10.458,5.2053,3.3221,6.8763,5.0854,
14.172,-5.9361,-3.041,-8.5345,-10.384,-8.9658,3.9065,4.4243,2.3462,5.5875,5.7987,
14.18,-8.1589,-3.0909,-11.424,-12.546,-11.288,5.1342,5.2057,1.827,3.1972,6.4099,
14.188,-8.7194,-4.5586,-13.441,-18.013,-13.543,6.116,2.1841,0.41539,3.1578,4.3228,
14.195,-13.759,-9.4921,-14.072,-17.18,-9.7834,-3.4285,-4.2855,-4.5852,-2.891,-0.28406,
14.203,-6.9861,-9.6447,-8.7892,-6.9729,-8.762,-3.5129,-7.1891,-7.0464,-3.9677,-2.8595,
14.211,-11.456,-14.603,-11.023,-8.1191,-9.6002,-10.968,-12.887,-14.548,-7.7059,-10.07,
14.219,-17.001,-14.983,-14.194,-8.9864,-7.5787,-9.4623,-11.997,-13.747,-4.9065,-9.7722,
14.227,-13.63,-14.787,-13.455,-9.5103,-9.0612,-12.156,-14.523,-16.771,-13.113,-14.206,
14.234,-6.0506,-9.1594,-7.0149,-2.911,-3.953,-6.2892,-8.6764,-13.44,-8.0558,-8.6062,
14.242,-7.065,-6.5689,-3.0567,1.7436,-0.23711,-4.6972,-5.1343,-8.9187,-3.4584,-3.552,
14.25,0.60059,-2.8971,0.62845,1.5742,3.3452,-1.83,-2.8109,-5.4866,-5.668,-0.48833,
14.258,2.8999,-1.4951,4.3302,6.1613,4.52,-4.3848,-3.6774,-4.4266,0.060051,-0.19035,
14.266,4.0535,-0.52825,3.6786,1.0816,6.3244,4.2924,0.017383,-0.21327,3.776,0.67478,
14.273,-0.70626,-7.3352,-4.8003,-4.4512,-5.821,0.75181,-6.5793,-6.2097,-2.9292,-4.3744,
14.281,-15.507,-11.266,-13.915,-14.936,-14.144,-2.498,-5.898,-6.3946,-0.075114,-3.4168,
14.289,-9.8642,-8.2605,-12.406,-12.749,-15.47,4.8701,-0.25505,0.47825,9.1034,-0.096339,
14.297,-10.278,-12.702,-17.66,-21.381,-25.927,1.0945,-3.8426,-4.9626,0.25793,-3.4343,
14.305,-10.205,-8.3492,-16.392,-20.445,-22.21,13.605,2.8328,2.779,11.419,3.8061,
14.313,-1.0833,-3.3449,-8.4994,-14.086,-15.092,9.3835,5.3925,3.535,10.512,5.0797,
14.32,6.1166,4.3769,-0.49991,-9.9511,-3.5013,14.654,11.186,10.168,14.937,11.396,
14.328,-2.379,4.5633,-1.2187,-8.0788,1.1297,9.1849,8.8081,6.8244,11.72,13.046,
14.336,0.40915,4.882,1.178,-4.1299,3.5569,10.162,5.4919,2.9028,7.2133,5.9725,
14.344,-5.7919,-5.9337,-6.7907,-11.691,-0.90831,-1.3719,-7.3454,-8.7088,-9.3067,-5.0396,
14.352,-5.3682,-5.083,-3.413,-3.8474,1.2584,-4.5974,-4.6026,-6.4108,-3.6077,-2.744,
14.359,-7.7261,-6.1776,-4.9053,-6.0237,1.1299,-2.4707,-3.1892,-3.5491,-0.12919,-2.298,
14.367,-4.8125,-6.8794,-4.9336,-4.2049,-1.9173,-0.70175,-3.6038,-2.4796,-2.3834,-1.0808,
14.375,-10.75,-8.6911,-9.6124,-7.5506,-4.2066,-0.61668,-4.3031,-2.4147,-0.47879,-4.1339,
14.383,-10.332,-9.2375,-9.9765,-7.6249,-8.2395,-3.9375,-6.0821,-6.9383,-3.165,-6.6971,
14.391,-5.8206,-7.771,-6.8855,-5.5944,-5.6259,-2.7848,-5.2174,-5.3463,-0.9045,-5.7057,
14.398,-7.4765,-7.2042,-7.6504,-7.2009,-3.2656,-2.5419,-3.6406,-1.8908,1.2191,-3.0152,
14.406,-1.7458,-3.963,-2.9165,0.38737,-2.4439,5.36,0.043273,2.6173,7.848,-0.60935,
14.414,0.52751,-2.0574,-2.7344,-3.9993,-4.4125,5.2785,0.37844,2.8554,6.7494,-0.090581,
14.422,4.3299,-1.1223,0.42557,-1.452,-3.4252,3.9391,1.5967,4.378,9.3583,1.9415,
14.43,0.38978,-0.40496,-1.7281,-6.2505,-3.3362,6.1566,3.7208,6.4926,11.148,2.978,
14.438,3.9351,4.9144,2.4312,-1.2692,1.8356,10.975,7.9338,6.9838,10.533,7.5682,
14.445,12.038,4.2625,6.7891,6.2344,-0.28621,9.4474,3.7889,3.142,6.2325,0.5241,
14.453,9.2976,4.0878,7.3989,2.1401,5.8887,5.2176,4.9632,3.2356,7.577,3.1354,
14.461,6.4781,6.4661,8.6417,8.3899,8.628,3.8368,7.2737,5.1885,9.5479,7.3019,
14.469,-1.967,2.0965,1.3261,2.8975,4.7169,0.47434,3.3731,3.4783,6.2618,2.5926,
14.477,7.2777,2.6331,4.7272,9.1129,5.9709,1.0848,1.489,0.41243,-0.8686,-1.4231,
